customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,name,city,region,segment_original
C012076,84,10,260952.59,3,3,3,9,Potential,Anika Sehgal,Chandigarh,North,Gold
C012077,11,8,232322.39,5,2,2,9,Potential,Anjali Kibe,Vadodara,West,Silver
C012078,82,7,106039.15,3,2,1,6,Lost,Xavier Garg,Coimbatore,South,Occasional
C012079,57,6,463014.85,4,2,4,10,Potential,Unni Sachdeva,Lucknow,North,Silver
C012080,215,1,18733.17,2,1,1,4,Lost,Bhavika Natarajan,Kochi,South,Regular
C012081,79,7,74283.2,3,2,1,6,Lost,Jeet Bandi,Bhopal,Central,Occasional
C012082,190,17,335970.47000000003,2,5,3,10,Potential,Balvan Deshmukh,Surat,West,Gold
C012083,127,7,158224.89,2,2,2,6,Lost,Januja Chatterjee,Chennai,South,Gold
C012084,3,13,500261.63,5,4,4,13,Champions,Chandran Venkataraman,Surat,West,Regular
C012085,19,10,362570.33,5,3,3,11,Loyal,Naksh Reddy,Mumbai,West,Silver
C012086,74,23,895649.6499999999,3,5,5,13,Champions,Jeremiah Devan,Bangalore,South,Platinum
C012087,87,18,609576.32,3,5,5,13,Champions,Nihal Bawa,Chandigarh,North,Gold
C012088,32,12,647152.56,4,4,5,13,Champions,Jairaj Ray,Gurgaon,North,Regular
C012089,84,9,364883.24,3,3,3,9,Potential,Chandani Goda,Visakhapatnam,South,Regular
C012090,37,17,828230.96,4,5,5,14,Champions,Yachana Thaman,Ahmedabad,West,Regular
C012091,448,5,51141.87,1,1,1,3,Lost,Nimrat Chaudhari,Lucknow,North,Occasional
C012092,179,6,567494.81,2,2,4,8,At Risk,Rachit Varghese,Bangalore,South,Occasional
C012093,15,12,89531.33,5,4,1,10,Potential,Hitesh Saxena,Kolkata,East,Silver
C012094,262,4,179953.27999999997,1,1,2,4,Lost,Arunima Rout,Coimbatore,South,Occasional
C012095,20,17,854409.92,5,5,5,15,Champions,Rudra Deol,Bangalore,South,Silver
C012096,54,11,402302.69,4,3,4,11,Loyal,Utkarsh Banerjee,Nagpur,Central,Regular
C012097,70,13,535340.53,3,4,4,11,Loyal,Harinakshi Sodhi,Visakhapatnam,South,Regular
C012098,96,11,469420.76999999996,3,3,4,10,Potential,Manthan Dyal,Chandigarh,North,Regular
C012099,24,13,573800.64,5,4,5,14,Champions,Yochana Shroff,Kolkata,East,Regular
C012100,0,9,381487.52999999997,5,3,3,11,Loyal,Madhav Dhillon,Surat,West,Occasional
C012101,205,3,95212.38999999998,2,1,1,4,Lost,Dayita Ramaswamy,Visakhapatnam,South,Occasional
C012102,151,13,600344.1599999999,2,4,5,11,Loyal,Isaac Agate,Chandigarh,North,Gold
C012103,26,14,551537.06,4,4,4,12,Loyal,Bhavini Manne,Lucknow,North,Regular
C012104,56,14,464295.79,4,4,4,12,Loyal,Megha Gour,Bhopal,Central,Platinum
C012105,223,6,108292.76,1,2,1,4,Lost,Pratyush Bassi,Hyderabad,South,Regular
C012106,183,10,340492.6,2,3,3,8,At Risk,Praneel Dutta,Mumbai,West,Regular
C012107,28,17,789212.15,4,5,5,14,Champions,Dipta Chakrabarti,Jaipur,North,Gold
C012108,54,13,379404.39,4,4,3,11,Loyal,Reva Dhillon,Coimbatore,South,Silver
C012109,121,9,156515.69,2,3,2,7,At Risk,Mohammed Gulati,Hyderabad,South,Regular
C012110,95,15,661738.41,3,5,5,13,Champions,Azaan Parsa,Chennai,South,Gold
C012111,2,31,1412792.4100000001,5,5,5,15,Champions,Yashasvi Kibe,Delhi,North,Platinum
C012112,12,15,400431.79,5,5,4,14,Champions,Henry Kala,Gurgaon,North,Silver
C012113,19,24,558088.98,5,5,4,14,Champions,Adweta Mandal,Coimbatore,South,Platinum
C012114,285,12,189154.31,1,4,2,7,At Risk,Yahvi Chauhan,Coimbatore,South,Regular
C012115,88,8,559506.39,3,2,4,9,Potential,Charvi Cherian,Visakhapatnam,South,Occasional
C012116,468,5,342736.73,1,1,3,5,Lost,Zarna Bala,Coimbatore,South,Regular
C012117,215,7,385223.49,2,2,3,7,At Risk,Rohan Bora,Coimbatore,South,Silver
C012118,6,8,238669.41999999998,5,2,2,9,Potential,Tejas Kannan,Indore,Central,Regular
C012119,50,13,695248.05,4,4,5,13,Champions,Krish Grover,Surat,West,Occasional
C012120,21,11,408321.15,5,3,4,12,Loyal,Pavani Oommen,Visakhapatnam,South,Platinum
C012121,293,5,76001.23999999999,1,1,1,3,Lost,Yamini Vala,Visakhapatnam,South,New
C012122,11,9,238070.35,5,3,2,10,Potential,Vivaan Borde,Visakhapatnam,South,Regular
C012123,55,2,52099.18,4,1,1,6,Lost,Nathaniel Kapoor,Vadodara,West,New
C012124,72,8,410491.75,3,2,4,9,Potential,Jacob Seshadri,Vadodara,West,Occasional
C012125,2,15,562604.46,5,5,4,14,Champions,Ayushman Pal,Bhopal,Central,Platinum
C012126,80,5,107191.8,3,1,1,5,Lost,Samuel Contractor,Coimbatore,South,Occasional
C012127,35,17,863255.57,4,5,5,14,Champions,Varsha Shetty,Gurgaon,North,Silver
C012128,174,16,643362.49,2,5,5,12,Loyal,Darika Kade,Delhi,North,Gold
C012129,94,4,187258.19999999998,3,1,2,6,Lost,Simon Balay,Kochi,South,New
C012130,322,5,297628.24,1,1,3,5,Lost,Jagrati Mani,Mumbai,West,Regular
C012131,254,3,46179.3,1,1,1,3,Lost,Lohit Kibe,Jaipur,North,New
C012132,115,24,329594.54,2,5,3,10,Potential,Vedhika Ahluwalia,Kolkata,East,Platinum
C012133,199,2,6930.41,2,1,1,4,Lost,Nisha Salvi,Indore,Central,New
C012134,487,2,52285.15,1,1,1,3,Lost,Sanaya Narula,Ahmedabad,West,New
C012135,79,17,678288.53,3,5,5,13,Champions,Ekaja Parekh,Vadodara,West,Silver
C012136,195,7,195312.42,2,2,2,6,Lost,Chanchal Narula,Surat,West,Regular
C012137,205,8,176083.95,2,2,2,6,Lost,Faras Wadhwa,Vadodara,West,Platinum
C012138,533,1,1479.13,1,1,1,3,Lost,Dev Chad,Bhopal,Central,New
C012139,99,7,112901.5,3,2,1,6,Lost,Harshil Sengupta,Vadodara,West,Occasional
C012140,172,6,538192.89,2,2,4,8,At Risk,Girik Ramanathan,Vadodara,West,Occasional
C012141,32,19,802912.9,4,5,5,14,Champions,Shivansh Bumb,Kochi,South,Platinum
C012142,15,11,657682.38,5,3,5,13,Champions,Naksh Sarkar,Chandigarh,North,Regular
C012143,109,9,128271.06999999999,3,3,2,8,At Risk,Yashvi Kalita,Vadodara,West,Gold
C012144,53,11,304580.23,4,3,3,10,Potential,Imaran Luthra,Chennai,South,Regular
C012146,7,14,347287.36,5,4,3,12,Loyal,Watika Arora,Kochi,South,Silver
C012147,27,9,466192.67000000004,4,3,4,11,Loyal,Bakhshi Barad,Jaipur,North,Occasional
C012148,178,3,54010.92,2,1,1,4,Lost,Vrishti Mandal,Hyderabad,South,New
C012149,782,3,128634.53,1,1,2,4,Lost,Ira Ramanathan,Coimbatore,South,Occasional
C012150,34,7,151686.54,4,2,2,8,At Risk,Ishwar Chaudhry,Lucknow,North,Regular
C012151,73,8,148735.69,3,2,2,7,At Risk,Anay Bera,Bangalore,South,Silver
C012152,154,7,182164.1,2,2,2,6,Lost,Laban Ghosh,Mumbai,West,Occasional
C012153,118,15,390232.95999999996,2,5,4,11,Loyal,Ojas Golla,Kochi,South,Regular
C012154,12,13,452707.62,5,4,4,13,Champions,Shaurya Sibal,Delhi,North,Silver
C012155,4,13,240453.47999999998,5,4,2,11,Loyal,Lavanya Gopal,Nagpur,Central,Silver
C012156,23,15,378189.66000000003,5,5,3,13,Champions,George Padmanabhan,Jaipur,North,Gold
C012157,588,3,85282.28,1,1,1,3,Lost,Dalaja Subramaniam,Ahmedabad,West,Occasional
C012158,43,21,556393.32,4,5,4,13,Champions,Chanchal Madan,Lucknow,North,Platinum
C012159,135,14,375695.28,2,4,3,9,Potential,Devansh Krishna,Nagpur,Central,Platinum
C012160,324,3,71163.85,1,1,1,3,Lost,Daniel Verma,Chandigarh,North,Occasional
C012161,220,8,303567.01,1,2,3,6,Lost,Zarna Dar,Surat,West,Occasional
C012162,78,14,326650.17,3,4,3,10,Potential,Janani Balan,Lucknow,North,Regular
C012163,23,6,343324.27,5,2,3,10,Potential,Yashasvi Kumer,Visakhapatnam,South,New
C012164,25,20,659369.24,5,5,5,15,Champions,Peter Chakraborty,Hyderabad,South,Platinum
C012165,90,11,828455.87,3,3,5,11,Loyal,Vritti Kari,Jaipur,North,Regular
C012166,35,13,137893.24000000002,4,4,2,10,Potential,Reva Sagar,Kochi,South,Platinum
C012167,556,3,19359.72,1,1,1,3,Lost,Tanveer Gola,Delhi,North,Occasional
C012168,46,9,558141.93,4,3,4,11,Loyal,Anay Srivastava,Gurgaon,North,Regular
C012169,4,16,633226.7,5,5,5,15,Champions,Jagat Mutti,Chennai,South,Platinum
C012170,10,14,422560.08999999997,5,4,4,13,Champions,Falan Mishra,Jaipur,North,Regular
C012171,40,4,81355.09,4,1,1,6,Lost,Tanveer Kulkarni,Visakhapatnam,South,Occasional
C012172,42,15,583023.8,4,5,5,14,Champions,Bimala Datta,Kochi,South,Regular
C012173,141,9,202500.19,2,3,2,7,At Risk,Udarsh Kadakia,Chandigarh,North,Regular
C012174,96,6,360843.68000000005,3,2,3,8,At Risk,Janaki Raj,Jaipur,North,Regular
C012175,145,8,681496.98,2,2,5,9,Potential,Megha Shere,Gurgaon,North,Regular
C012176,462,1,26456.35,1,1,1,3,Lost,Eta Dutt,Bhopal,Central,New
C012177,30,8,159350.78,4,2,2,8,At Risk,Vidhi Balakrishnan,Gurgaon,North,Occasional
C012178,461,5,565225.71,1,1,4,6,Lost,Warinder Choudhary,Pune,West,Occasional
C012179,97,6,265246.14,3,2,3,8,At Risk,Logan Dubey,Nagpur,Central,Regular
C012180,0,12,257700.97,5,4,3,12,Loyal,Odika More,Nagpur,Central,Platinum
C012181,82,14,578241.67,3,4,5,12,Loyal,Ekaraj Sama,Vadodara,West,Platinum
C012182,218,11,736055.49,1,3,5,9,Potential,Fiyaz Hayre,Surat,West,Regular
C012183,1,11,569351.37,5,3,4,12,Loyal,Aashi Varughese,Surat,West,Regular
C012184,51,19,517439.43,4,5,4,13,Champions,David De,Kolkata,East,Diamond
C012185,135,4,100363.44,2,1,1,4,Lost,Qasim Deep,Jaipur,North,Occasional
C012186,1,13,618036.1900000001,5,4,5,14,Champions,Neha Wable,Nagpur,Central,Silver
C012187,13,2,22815.67,5,1,1,7,At Risk,Nandini Naik,Delhi,North,New
C012188,63,19,1135509.72,3,5,5,13,Champions,Ira Suresh,Bhopal,Central,Gold
C012189,107,10,442303.97000000003,3,3,4,10,Potential,Warinder Deep,Lucknow,North,Regular
C012190,301,11,423830.1,1,3,4,8,At Risk,Hamsini Lanka,Kochi,South,Occasional
C012191,98,9,577094.52,3,3,5,11,Loyal,Anmol Prakash,Bangalore,South,Occasional
C012192,22,11,604861.79,5,3,5,13,Champions,Xavier Sundaram,Lucknow,North,Regular
C012193,58,3,126984.59,4,1,2,7,At Risk,Chatresh Chana,Visakhapatnam,South,Regular
C012194,16,15,791189.0499999999,5,5,5,15,Champions,Chakrika Zacharia,Delhi,North,Regular
C012195,108,7,168393.01,3,2,2,7,At Risk,Unnati Panchal,Chennai,South,Occasional
C012196,76,14,326233.39,3,4,3,10,Potential,Aarav Ramesh,Chandigarh,North,Silver
C012197,19,29,847988.5900000001,5,5,5,15,Champions,Aarush Divan,Pune,West,Diamond
C012198,124,17,465435.73,2,5,4,11,Loyal,Arin Mittal,Surat,West,Silver
C012199,34,6,243223.16000000003,4,2,2,8,At Risk,Tara Sura,Lucknow,North,Occasional
C012200,153,10,443097.6,2,3,4,9,Potential,Akshay Goswami,Chandigarh,North,Regular
C012201,27,8,408322.94,4,2,4,10,Potential,Barkha Vyas,Vadodara,West,Gold
C012202,188,6,267575.88,2,2,3,7,At Risk,Jagrati Bhatt,Gurgaon,North,Occasional
C012203,66,8,32698.1,3,2,1,6,Lost,Jalsa Bala,Coimbatore,South,Gold
C012204,44,14,292187.2,4,4,3,11,Loyal,Raagini Borah,Kolkata,East,Gold
C012205,47,16,558485.6,4,5,4,13,Champions,Triya Kara,Jaipur,North,Silver
C012206,52,26,811035.57,4,5,5,14,Champions,Dakshesh Dua,Gurgaon,North,Gold
C012207,727,2,24853.75,1,1,1,3,Lost,Arunima Ganesh,Indore,Central,Occasional
C012208,67,3,178697.87999999998,3,1,2,6,Lost,Atharv Bal,Kochi,South,Regular
C012209,381,3,77309.01,1,1,1,3,Lost,Radhika Pant,Nagpur,Central,New
C012210,41,21,450288.53,4,5,4,13,Champions,Warhi Gill,Vadodara,West,Platinum
C012211,154,12,1458391.07,2,4,5,11,Loyal,Suhani Pai,Chennai,South,Regular
C012212,293,12,319357.66,1,4,3,8,At Risk,Hamsini Sanghvi,Gurgaon,North,Regular
C012213,276,11,383793.11,1,3,3,7,At Risk,Daksha Tak,Bhopal,Central,Gold
C012214,149,13,473143.57999999996,2,4,4,10,Potential,Krisha Baria,Bangalore,South,Regular
C012215,157,12,475607.62999999995,2,4,4,10,Potential,Mitesh Dasgupta,Jaipur,North,Platinum
C012216,131,5,511396.66,2,1,4,7,At Risk,Netra Jayaraman,Nagpur,Central,Silver
C012217,32,7,198742.6,4,2,2,8,At Risk,Nilima Chaudhry,Chandigarh,North,Regular
C012218,38,9,464652.99999999994,4,3,4,11,Loyal,Amol Ahuja,Ahmedabad,West,Regular
C012219,15,16,580605.25,5,5,5,15,Champions,Theodore Grewal,Pune,West,Silver
C012220,9,10,205860.02,5,3,2,10,Potential,Vihaan Murthy,Gurgaon,North,Regular
C012221,122,15,401096.98,2,5,4,11,Loyal,Shravya Nadig,Chandigarh,North,Regular
C012222,85,7,235186.26,3,2,2,7,At Risk,Aachal Date,Hyderabad,South,Silver
C012223,41,10,546826.2,4,3,4,11,Loyal,Aarush Nagy,Gurgaon,North,Gold
C012224,204,7,109620.59,2,2,1,5,Lost,Matthew Bhatnagar,Chennai,South,Silver
C012225,17,14,278126.17,5,4,3,12,Loyal,Oviya Nagar,Surat,West,Silver
C012226,89,11,223070.09,3,3,2,8,At Risk,Riya Mane,Surat,West,Regular
C012227,175,6,278845.85000000003,2,2,3,7,At Risk,Ucchal Kar,Indore,Central,Occasional
C012228,15,18,702163.43,5,5,5,15,Champions,Yashvi Nanda,Visakhapatnam,South,Gold
C012229,57,5,217671.55000000002,4,1,2,7,At Risk,Aarush Majumdar,Jaipur,North,New
C012230,102,6,181137.29,3,2,2,7,At Risk,Liam Dutta,Pune,West,Platinum
C012231,42,9,382837.92,4,3,3,10,Potential,Sathvik Sarma,Visakhapatnam,South,Gold
C012232,177,5,205070.37,2,1,2,5,Lost,Zarna Mani,Nagpur,Central,Regular
C012233,904,1,74840.44,1,1,1,3,Lost,Anay Biswas,Chennai,South,New
C012234,22,5,263197.88,5,1,3,9,Potential,Mitali Bhatti,Gurgaon,North,Regular
C012235,152,8,590907.35,2,2,5,9,Potential,Guneet Guha,Mumbai,West,Regular
C012236,71,10,388868.77999999997,3,3,4,10,Potential,Bhavani Sura,Nagpur,Central,Regular
C012237,102,8,372823.01,3,2,3,8,At Risk,Tanish De,Bhopal,Central,Occasional
C012238,463,4,239493.66,1,1,2,4,Lost,David Master,Ahmedabad,West,New
C012239,45,29,784009.93,4,5,5,14,Champions,Tarak Sachdev,Bangalore,South,Platinum
C012240,157,6,622720.97,2,2,5,9,Potential,Pranit Sanghvi,Nagpur,Central,Regular
C012241,690,3,23791.129999999997,1,1,1,3,Lost,Shravya Bhatia,Coimbatore,South,New
C012242,122,13,161971.04,2,4,2,8,At Risk,Vyanjana Deol,Indore,Central,Gold
C012243,79,15,472069.94,3,5,4,12,Loyal,Tanvi Reddy,Gurgaon,North,Silver
C012244,477,3,69841.85,1,1,1,3,Lost,Unni Prakash,Chennai,South,New
C012245,262,7,245084.15000000002,1,2,2,5,Lost,Akshay Tara,Ahmedabad,West,Gold
C012246,42,13,604441.81,4,4,5,13,Champions,Rehaan Khurana,Bhopal,Central,Silver
C012247,14,10,358030.33999999997,5,3,3,11,Loyal,Azad Tella,Chandigarh,North,Regular
C012248,165,15,520650.19,2,5,4,11,Loyal,Yachana Mann,Bhopal,Central,Gold
C012249,296,7,164563.85,1,2,2,5,Lost,Bahadurjit Rau,Gurgaon,North,Regular
C012250,45,26,1049974.15,4,5,5,14,Champions,Ansh De,Chennai,South,Platinum
C012251,120,7,289880.58,2,2,3,7,At Risk,Hardik Kadakia,Indore,Central,Regular
C012252,408,9,252725.72,1,3,3,7,At Risk,Mitali Bail,Nagpur,Central,Gold
C012253,240,7,169348.7,1,2,2,5,Lost,Vaishnavi Gandhi,Indore,Central,Regular
C012254,65,9,242821.75999999998,3,3,2,8,At Risk,Kritika Kaur,Chandigarh,North,Occasional
C012255,15,25,572223.0,5,5,4,14,Champions,Yatan Dey,Nagpur,Central,Platinum
C012256,125,2,2259.33,2,1,1,4,Lost,Gunbir Mahal,Coimbatore,South,Occasional
C012257,23,6,210781.88,5,2,2,9,Potential,Aadi Tata,Delhi,North,Regular
C012258,254,10,258780.88999999998,1,3,3,7,At Risk,Benjamin Tiwari,Vadodara,West,Regular
C012259,23,10,244340.17,5,3,2,10,Potential,Sachi Prabhu,Vadodara,West,Regular
C012260,137,4,21042.73,2,1,1,4,Lost,Ojasvi Dhawan,Jaipur,North,Occasional
C012261,54,8,365029.3,4,2,3,9,Potential,Jatin Rama,Kochi,South,Regular
C012262,14,3,175833.97,5,1,2,8,At Risk,Lucky Shan,Visakhapatnam,South,Occasional
C012263,7,13,286481.06,5,4,3,12,Loyal,Daksha Chakraborty,Nagpur,Central,Silver
C012264,22,19,591857.9099999999,5,5,5,15,Champions,Chasmum Nagi,Visakhapatnam,South,Silver
C012265,87,18,527218.0700000001,3,5,4,12,Loyal,Warinder Balan,Ahmedabad,West,Silver
C012266,90,5,135513.38,3,1,2,6,Lost,Chaman Tank,Kochi,South,New
C012267,236,4,310360.34,1,1,3,5,Lost,Samuel Barman,Lucknow,North,New
C012268,24,16,172032.52000000002,5,5,2,12,Loyal,Meera Sharma,Mumbai,West,Gold
C012269,56,9,289552.32,4,3,3,10,Potential,Lekha Buch,Vadodara,West,Occasional
C012270,209,7,529175.51,2,2,4,8,At Risk,Teerth Batra,Chennai,South,Regular
C012271,1,14,341328.55,5,4,3,12,Loyal,Mugdha Rao,Gurgaon,North,Gold
C012272,11,6,161858.15000000002,5,2,2,9,Potential,Vasana Nagy,Bangalore,South,Occasional
C012273,543,3,120461.53,1,1,1,3,Lost,Neelima Dutt,Ahmedabad,West,New
C012274,101,27,462935.83,3,5,4,12,Loyal,Wyatt Varty,Surat,West,Diamond
C012275,87,10,442450.5,3,3,4,10,Potential,Rudra Badal,Indore,Central,Regular
C012276,44,8,384627.01,4,2,3,9,Potential,Kalpit Gala,Surat,West,Occasional
C012277,83,7,810720.58,3,2,5,10,Potential,Aayush Mital,Visakhapatnam,South,Occasional
C012278,96,4,116675.92000000001,3,1,1,5,Lost,Vyanjana Kalla,Gurgaon,North,Occasional
C012279,373,6,354894.89,1,2,3,6,Lost,Isaac Goyal,Mumbai,West,Occasional
C012280,96,22,360939.62,3,5,3,11,Loyal,Elijah Gala,Indore,Central,Gold
C012281,290,7,381814.69,1,2,3,6,Lost,Wahab Jha,Delhi,North,Regular
C012282,702,2,59767.32,1,1,1,3,Lost,Aadhya Patla,Coimbatore,South,New
C012283,32,21,652517.83,4,5,5,14,Champions,Yashawini Batra,Mumbai,West,Gold
C012284,207,8,550087.31,2,2,4,8,At Risk,Anjali Nori,Mumbai,West,Occasional
C012285,44,17,732243.04,4,5,5,14,Champions,Jeremiah Pandit,Visakhapatnam,South,Regular
C012286,130,3,353357.57999999996,2,1,3,6,Lost,Yagnesh Srinivas,Indore,Central,New
C012288,27,5,336450.56,4,1,3,8,At Risk,Jeremiah Ravel,Jaipur,North,Occasional
C012289,28,15,681483.37,4,5,5,14,Champions,Liam Khare,Gurgaon,North,Silver
C012290,78,7,458663.51999999996,3,2,4,9,Potential,Ayaan Murty,Kolkata,East,Gold
C012291,127,11,305718.19,2,3,3,8,At Risk,Rudra Dutt,Bhopal,Central,Silver
C012292,78,8,702846.8,3,2,5,10,Potential,Champak Pau,Bangalore,South,Silver
C012293,183,8,334353.28,2,2,3,7,At Risk,Yashvi Prabhu,Vadodara,West,Regular
C012294,66,6,257626.14,3,2,3,8,At Risk,Tristan Jhaveri,Nagpur,Central,Regular
C012295,318,6,180048.74,1,2,2,5,Lost,Sai Arya,Pune,West,Regular
C012296,255,3,183689.38,1,1,2,4,Lost,Rayaan Bedi,Ahmedabad,West,New
C012297,64,11,343413.25,3,3,3,9,Potential,Jonathan Varkey,Vadodara,West,Silver
C012298,32,8,325145.52,4,2,3,9,Potential,Mohini Mahal,Mumbai,West,Regular
C012299,0,34,1591930.79,5,5,5,15,Champions,Urvashi Solanki,Gurgaon,North,Diamond
C012300,2,22,192092.45,5,5,2,12,Loyal,Zayyan Buch,Gurgaon,North,Diamond
C012301,372,3,35285.64,1,1,1,3,Lost,Manthan Comar,Bangalore,South,New
C012302,106,3,63072.020000000004,3,1,1,5,Lost,Zehaan Kapur,Surat,West,Regular
C012303,10,15,1090345.69,5,5,5,15,Champions,Chavvi Bala,Coimbatore,South,Platinum
C012304,1,6,317314.58,5,2,3,10,Potential,Damyanti Dixit,Pune,West,Regular
C012305,137,11,106172.53,2,3,1,6,Lost,Devika Varma,Vadodara,West,Regular
C012306,287,1,153755.57,1,1,2,4,Lost,Anirudh Pradhan,Chennai,South,Occasional
C012307,148,12,273274.22,2,4,3,9,Potential,Dayamai Chahal,Chennai,South,Silver
C012308,55,10,250201.03,4,3,3,10,Potential,Urishilla Nayar,Coimbatore,South,Occasional
C012309,22,22,952368.71,5,5,5,15,Champions,Farhan Bahri,Vadodara,West,Gold
C012310,110,8,352588.91000000003,3,2,3,8,At Risk,Vasudha Padmanabhan,Kolkata,East,Occasional
C012311,0,19,424867.07,5,5,4,14,Champions,Tejas Natarajan,Chennai,South,Platinum
C012312,30,23,1170454.48,4,5,5,14,Champions,Warda Nagar,Chandigarh,North,Platinum
C012313,293,4,106413.70000000001,1,1,1,3,Lost,Yutika Savant,Vadodara,West,Occasional
C012314,77,18,406146.83,3,5,4,12,Loyal,Ishwar Khanna,Gurgaon,North,Gold
C012315,42,7,142986.77000000002,4,2,2,8,At Risk,Mohini Kalla,Bhopal,Central,Occasional
C012316,30,5,77180.62,4,1,1,6,Lost,Ria Pillai,Coimbatore,South,Occasional
C012317,7,5,41644.5,5,1,1,7,At Risk,Anusha Dixit,Visakhapatnam,South,Silver
C012318,86,9,206144.06,3,3,2,8,At Risk,Deepa Mital,Jaipur,North,Regular
C012319,30,3,40366.19,4,1,1,6,Lost,Unnati Sagar,Visakhapatnam,South,New
C012320,184,7,747790.4199999999,2,2,5,9,Potential,Pranit Bali,Gurgaon,North,Regular
C012322,66,6,176635.78,3,2,2,7,At Risk,Pranit Banik,Kolkata,East,Regular
C012323,43,7,224730.98,4,2,2,8,At Risk,Aarav Vora,Mumbai,West,Regular
C012324,44,6,64954.97,4,2,1,7,At Risk,Gaurang Mani,Nagpur,Central,Silver
C012325,18,7,386008.15,5,2,4,11,Loyal,Udarsh Bath,Mumbai,West,Regular
C012326,261,12,577524.66,1,4,5,10,Potential,Vyanjana Bains,Chennai,South,Silver
C012327,4,31,1464775.05,5,5,5,15,Champions,Kamya Nagar,Mumbai,West,Diamond
C012328,650,1,79388.49,1,1,1,3,Lost,Ekansh Bora,Vadodara,West,New
C012329,429,7,68827.26,1,2,1,4,Lost,Urmi Patla,Chandigarh,North,Silver
C012330,11,11,394806.85,5,3,4,12,Loyal,Wyatt Puri,Hyderabad,South,Silver
C012331,278,6,52599.659999999996,1,2,1,4,Lost,Ganga Dora,Ahmedabad,West,Occasional
C012332,46,25,1067171.93,4,5,5,14,Champions,Diya Gala,Chandigarh,North,Platinum
C012333,208,9,357881.94,2,3,3,8,At Risk,Rajeshri Kulkarni,Mumbai,West,Regular
C012334,26,17,752078.54,4,5,5,14,Champions,Tejas Dugar,Indore,Central,Diamond
C012335,164,10,284869.33,2,3,3,8,At Risk,Yashvi Trivedi,Nagpur,Central,Regular
C012336,39,15,622269.72,4,5,5,14,Champions,Yatan Konda,Bhopal,Central,Silver
C012337,267,2,105729.91,1,1,1,3,Lost,Wazir Rajagopal,Surat,West,Occasional
C012338,23,8,65966.18000000001,5,2,1,8,At Risk,Nidhi Muni,Visakhapatnam,South,Regular
C012339,23,10,175447.56,5,3,2,10,Potential,Udant Tak,Ahmedabad,West,Regular
C012340,53,17,582542.77,4,5,5,14,Champions,Yachana Ratta,Vadodara,West,Gold
C012341,113,11,202795.38,2,3,2,7,At Risk,Ishani Bhardwaj,Chennai,South,Silver
C012342,68,14,580167.54,3,4,5,12,Loyal,Sachi Bhavsar,Vadodara,West,Regular
C012343,36,7,330984.57,4,2,3,9,Potential,Mitali Halder,Delhi,North,Occasional
C012344,1,20,741584.22,5,5,5,15,Champions,Saksham Kalita,Nagpur,Central,Diamond
C012345,66,9,566519.86,3,3,4,10,Potential,Yug Prabhakar,Lucknow,North,Regular
C012346,46,11,256711.27,4,3,3,10,Potential,Tanay Sehgal,Ahmedabad,West,Silver
C012347,15,21,558656.87,5,5,4,14,Champions,Xiti Munshi,Bangalore,South,Platinum
C012348,41,12,191547.93000000002,4,4,2,10,Potential,Andrew Khanna,Gurgaon,North,Regular
C012349,26,5,113486.9,4,1,1,6,Lost,Chandani Kashyap,Nagpur,Central,Silver
C012350,672,2,146050.06,1,1,2,4,Lost,Vaishnavi Sem,Bhopal,Central,New
C012351,242,3,76545.51000000001,1,1,1,3,Lost,Kavya Sandhu,Ahmedabad,West,Occasional
C012352,113,5,140072.8,2,1,2,5,Lost,Warjas Saran,Bhopal,Central,Regular
C012353,17,23,743961.16,5,5,5,15,Champions,Sarthak Murthy,Jaipur,North,Platinum
C012354,18,18,675881.95,5,5,5,15,Champions,Andrew Dutta,Bhopal,Central,Silver
C012355,21,11,424978.74,5,3,4,12,Loyal,Ladli Jani,Chandigarh,North,Gold
C012356,285,11,570350.2,1,3,4,8,At Risk,Harsh Goda,Kolkata,East,Occasional
C012357,80,7,104040.44,3,2,1,6,Lost,Watika Singh,Chennai,South,Silver
C012358,55,11,276340.25,4,3,3,10,Potential,Jasmit Bandi,Chandigarh,North,Regular
C012359,96,9,237136.61,3,3,2,8,At Risk,Ansh Golla,Bhopal,Central,Regular
C012360,43,11,462940.51,4,3,4,11,Loyal,Udarsh Kashyap,Kochi,South,Occasional
C012361,22,14,291183.61000000004,5,4,3,12,Loyal,Janya Dewan,Indore,Central,Platinum
C012362,299,5,102211.61,1,1,1,3,Lost,Kritika Mani,Kochi,South,Regular
C012363,160,5,379267.62,2,1,3,6,Lost,Aradhana Swaminathan,Mumbai,West,Occasional
C012364,295,2,383986.92,1,1,3,5,Lost,Ikshita Ratti,Jaipur,North,Occasional
C012365,35,8,194057.59999999998,4,2,2,8,At Risk,Maanav Jhaveri,Kochi,South,Regular
C012366,249,10,217474.34,1,3,2,6,Lost,Aadhya Natt,Bhopal,Central,Regular
C012367,4,2,98380.72,5,1,1,7,At Risk,Gaurangi Sha,Nagpur,Central,New
